filename, speed, steer, throttle, brake
24856.bmp, 9.173223, 0.706741, 0.807846, 1.0
24857.bmp, 9.284703, 0.706741, 0.807846, 1.0
24858.bmp, 9.380648, 0.706741, 0.807846, 1.0
24859.bmp, 9.465405, 0.706741, 0.807846, 1.0
24860.bmp, 9.547502, 0.706741, 0.807846, 1.0
24861.bmp, 9.622105, 0.704712, 0.807846, 1.0
24862.bmp, 9.693656, 0.687820, 0.807846, 1.0
24863.bmp, 9.771209, 0.661133, 0.807846, 1.0
24864.bmp, 9.864320, 0.626328, 0.807846, 1.0
24865.bmp, 9.980336, 0.586807, 0.807846, 1.0
24866.bmp, 10.094043, 0.549988, 0.807846, 1.0
24867.bmp, 10.199684, 0.515533, 0.807846, 1.0
24868.bmp, 10.305414, 0.500000, 0.807846, 1.0
24869.bmp, 10.416359, 0.488098, 0.807846, 1.0
24870.bmp, 10.520780, 0.487442, 0.807846, 1.0
24871.bmp, 10.621888, 0.492722, 0.807846, 1.0
24872.bmp, 10.721801, 0.495361, 0.807846, 1.0
24873.bmp, 10.820322, 0.500000, 0.807846, 1.0
24874.bmp, 10.914839, 0.500000, 0.807846, 1.0
24875.bmp, 11.023680, 0.500000, 0.807846, 1.0
24876.bmp, 11.097986, 0.495682, 0.807846, 1.0
24877.bmp, 11.189145, 0.495682, 0.807846, 1.0
24878.bmp, 11.282229, 0.495361, 0.807846, 1.0
24879.bmp, 11.373389, 0.495361, 0.807846, 1.0
24880.bmp, 11.463380, 0.495361, 0.803925, 1.0
24881.bmp, 11.569016, 0.495361, 0.745102, 1.0
24882.bmp, 11.727824, 0.495361, 0.662750, 1.0
24883.bmp, 11.970708, 0.495361, 0.603928, 1.0
24884.bmp, 12.226938, 0.495361, 0.560791, 1.0
24885.bmp, 12.503167, 0.495361, 0.533340, 1.0
24886.bmp, 12.795191, 0.495026, 0.517654, 1.0
24887.bmp, 13.178218, 0.494034, 0.513733, 1.0
24888.bmp, 13.191472, 0.492386, 0.513733, 1.0
24889.bmp, 13.465024, 0.490082, 0.513733, 1.0
24890.bmp, 13.863217, 0.490082, 0.513733, 1.0
24891.bmp, 14.270886, 0.490402, 0.513733, 1.0
24892.bmp, 14.906178, 0.491058, 0.513733, 1.0
24893.bmp, 15.297278, 0.491730, 0.513733, 1.0
24894.bmp, 15.634984, 0.491394, 0.513733, 1.0
24895.bmp, 15.919199, 0.491394, 0.513733, 1.0
24896.bmp, 16.157789, 0.494690, 0.513733, 1.0
24897.bmp, 16.382650, 0.500000, 0.513733, 1.0
24898.bmp, 16.586199, 0.500000, 0.513733, 1.0
24899.bmp, 16.814432, 0.500000, 0.517654, 1.0
24900.bmp, 17.026899, 0.500000, 0.521576, 1.0
24901.bmp, 17.304459, 0.500000, 0.521576, 1.0
24902.bmp, 17.540182, 0.500000, 0.521576, 1.0
24903.bmp, 17.753931, 0.500000, 0.521576, 1.0
24904.bmp, 17.952248, 0.500000, 0.521576, 1.0
24905.bmp, 18.141502, 0.500000, 0.521576, 1.0
24906.bmp, 18.378000, 0.500000, 0.521576, 1.0
24907.bmp, 18.237497, 0.500000, 0.521576, 1.0
24908.bmp, 18.351133, 0.500000, 0.521576, 1.0
24909.bmp, 18.466831, 0.500000, 0.521576, 1.0
24910.bmp, 18.586691, 0.500000, 0.521576, 1.0
24911.bmp, 18.732567, 0.500000, 0.525497, 1.0
24912.bmp, 18.873798, 0.500000, 0.564713, 1.0
24913.bmp, 18.997929, 0.500000, 0.607849, 1.0
24914.bmp, 19.110332, 0.500000, 0.666672, 1.0
24915.bmp, 19.215263, 0.500000, 0.792160, 1.0
24916.bmp, 19.266859, 0.500000, 1.000000, 1.0
24917.bmp, 18.910387, 0.504044, 1.000000, 1.0
24918.bmp, 18.598543, 0.504044, 1.000000, 1.0
24919.bmp, 18.291435, 0.504044, 0.921570, 1.0
24920.bmp, 18.288237, 0.500000, 0.839218, 1.0
24921.bmp, 18.343683, 0.500000, 0.803925, 1.0
24922.bmp, 18.492455, 0.500000, 0.792160, 1.0
24923.bmp, 18.634951, 0.500000, 0.792160, 1.0
24924.bmp, 18.712790, 0.504379, 0.792160, 1.0
24925.bmp, 18.770390, 0.504379, 0.792160, 1.0
24926.bmp, 18.827740, 0.500000, 0.800003, 1.0
24927.bmp, 18.919218, 0.500000, 0.890198, 1.0
24928.bmp, 18.814493, 0.500000, 1.000000, 1.0
24929.bmp, 18.479223, 0.500000, 1.000000, 1.0
24930.bmp, 18.154781, 0.500000, 1.000000, 1.0
24931.bmp, 17.831469, 0.500000, 1.000000, 1.0
24932.bmp, 17.494537, 0.491394, 1.000000, 1.0
24933.bmp, 17.114849, 0.483475, 0.972549, 1.0
24934.bmp, 17.058344, 0.475876, 0.878433, 1.0
24935.bmp, 17.073225, 0.473236, 0.827454, 1.0
24936.bmp, 17.133297, 0.470596, 0.792160, 1.0
24937.bmp, 17.343037, 0.467300, 0.768631, 1.0
24938.bmp, 17.552961, 0.464996, 0.756866, 1.0
24939.bmp, 17.745319, 0.463669, 0.745102, 1.0
24940.bmp, 17.902416, 0.459717, 0.741180, 1.0
24941.bmp, 17.988529, 0.458389, 0.737259, 1.0
24942.bmp, 18.050055, 0.458054, 0.737259, 1.0
24943.bmp, 18.099314, 0.459045, 0.737259, 1.0
24944.bmp, 18.143280, 0.460037, 0.737259, 1.0
24945.bmp, 18.184633, 0.460037, 0.737259, 1.0
24946.bmp, 18.225536, 0.460037, 0.737259, 1.0
24947.bmp, 18.264172, 0.462677, 0.737259, 1.0
24948.bmp, 18.305136, 0.469940, 0.737259, 1.0
24949.bmp, 18.355183, 0.481171, 0.737259, 1.0
24950.bmp, 18.430647, 0.491730, 0.737259, 1.0
24951.bmp, 18.540510, 0.500000, 0.737259, 1.0
24952.bmp, 18.455498, 0.500000, 0.737259, 1.0
24953.bmp, 18.513752, 0.500000, 0.737259, 1.0
24954.bmp, 18.578337, 0.508438, 0.737259, 1.0
24955.bmp, 18.652582, 0.510803, 0.737259, 1.0
24956.bmp, 18.705122, 0.513504, 0.737259, 1.0
24957.bmp, 18.767138, 0.516541, 0.737259, 1.0
24958.bmp, 18.828110, 0.519241, 0.737259, 1.0
24959.bmp, 18.886992, 0.520599, 0.737259, 1.0
24960.bmp, 18.944288, 0.520935, 0.737259, 1.0
24961.bmp, 19.005863, 0.520599, 0.737259, 1.0
24962.bmp, 19.082132, 0.517899, 0.737259, 1.0
24963.bmp, 19.142717, 0.515533, 0.737259, 1.0
24964.bmp, 19.193419, 0.513504, 0.737259, 1.0
24965.bmp, 19.235229, 0.510132, 0.737259, 1.0
24966.bmp, 19.256151, 0.504715, 0.737259, 1.0
24967.bmp, 19.273262, 0.500000, 0.737259, 1.0
24968.bmp, 19.283323, 0.500000, 0.737259, 1.0
24969.bmp, 19.290552, 0.500000, 0.737259, 1.0
24970.bmp, 19.298410, 0.500000, 0.737259, 1.0
24971.bmp, 19.302313, 0.500000, 0.737259, 1.0
24972.bmp, 19.306637, 0.500000, 0.737259, 1.0
24973.bmp, 19.306198, 0.500000, 0.737259, 1.0
24974.bmp, 19.303221, 0.500000, 0.737259, 1.0
24975.bmp, 19.297161, 0.500000, 0.737259, 1.0
24976.bmp, 19.294735, 0.500000, 0.737259, 1.0
24977.bmp, 19.292805, 0.500000, 0.737259, 1.0
24978.bmp, 19.288185, 0.500000, 0.737259, 1.0
24979.bmp, 19.278124, 0.500000, 0.737259, 1.0
24980.bmp, 19.268187, 0.500000, 0.737259, 1.0
24981.bmp, 19.253693, 0.500000, 0.737259, 1.0
24982.bmp, 19.233452, 0.500000, 0.737259, 1.0
24983.bmp, 19.199667, 0.500000, 0.737259, 1.0
24984.bmp, 19.153023, 0.500000, 0.737259, 1.0
24985.bmp, 19.094984, 0.500000, 0.737259, 1.0
24986.bmp, 19.030714, 0.500000, 0.737259, 1.0
24987.bmp, 18.969511, 0.500000, 0.737259, 1.0
24988.bmp, 18.916397, 0.500000, 0.737259, 1.0
24989.bmp, 18.871571, 0.500000, 0.737259, 1.0
24990.bmp, 18.825302, 0.500000, 0.737259, 1.0
24991.bmp, 18.774757, 0.500000, 0.737259, 1.0
24992.bmp, 18.724091, 0.500000, 0.737259, 1.0
24993.bmp, 18.678648, 0.500000, 0.737259, 1.0
24994.bmp, 18.642807, 0.500000, 0.737259, 1.0
24995.bmp, 18.610247, 0.500000, 0.737259, 1.0
24996.bmp, 18.578548, 0.500000, 0.737259, 1.0
24997.bmp, 18.548820, 0.500000, 0.737259, 1.0
24998.bmp, 18.518856, 0.500000, 0.737259, 1.0
24999.bmp, 18.496008, 0.500000, 0.737259, 1.0
25000.bmp, 18.474480, 0.500000, 0.737259, 1.0
25001.bmp, 18.444241, 0.500000, 0.737259, 1.0
25002.bmp, 18.416573, 0.500000, 0.737259, 1.0
25003.bmp, 18.390703, 0.500000, 0.737259, 1.0
25004.bmp, 18.377995, 0.500000, 0.737259, 1.0
25005.bmp, 18.386318, 0.500000, 0.737259, 1.0
25006.bmp, 18.389109, 0.500000, 0.737259, 1.0
25007.bmp, 18.391500, 0.500000, 0.737259, 1.0
25008.bmp, 18.379179, 0.500000, 0.737259, 1.0
25009.bmp, 18.358503, 0.500000, 0.737259, 1.0
25010.bmp, 18.340532, 0.506073, 0.737259, 1.0
25011.bmp, 18.321583, 0.509445, 0.737259, 1.0
25012.bmp, 18.308868, 0.512833, 0.737259, 1.0
25013.bmp, 18.289856, 0.518234, 0.737259, 1.0
25014.bmp, 18.268482, 0.522629, 0.737259, 1.0
25015.bmp, 18.247137, 0.524658, 0.737259, 1.0
25016.bmp, 18.227325, 0.526001, 0.737259, 1.0
25017.bmp, 18.215652, 0.526337, 0.737259, 1.0
25018.bmp, 18.206797, 0.524307, 0.737259, 1.0
25019.bmp, 18.199467, 0.520264, 0.737259, 1.0
25020.bmp, 18.194464, 0.515533, 0.737259, 1.0
25021.bmp, 18.191780, 0.510132, 0.737259, 1.0
25022.bmp, 18.190893, 0.500000, 0.737259, 1.0
25023.bmp, 18.192686, 0.500000, 0.737259, 1.0
25024.bmp, 18.196396, 0.500000, 0.737259, 1.0
25025.bmp, 18.203304, 0.500000, 0.737259, 1.0
25026.bmp, 18.214819, 0.500000, 0.737259, 1.0
25027.bmp, 18.228418, 0.500000, 0.737259, 1.0
25028.bmp, 18.247074, 0.500000, 0.737259, 1.0
25029.bmp, 18.267092, 0.500000, 0.737259, 1.0
25030.bmp, 18.291595, 0.500000, 0.737259, 1.0
25031.bmp, 18.322489, 0.500000, 0.737259, 1.0
25032.bmp, 18.358912, 0.500000, 0.737259, 1.0
25033.bmp, 18.396288, 0.500000, 0.717651, 1.0
25034.bmp, 18.444479, 0.508438, 0.643143, 1.0
25035.bmp, 18.515108, 0.513840, 0.584320, 1.0
25036.bmp, 18.612675, 0.520264, 0.545105, 1.0
25037.bmp, 18.722132, 0.524658, 0.521576, 1.0
25038.bmp, 18.834221, 0.527695, 0.513733, 1.0
25039.bmp, 18.946524, 0.528702, 0.513733, 1.0
25040.bmp, 19.050219, 0.530060, 0.513733, 1.0
25041.bmp, 19.151207, 0.529037, 0.513733, 1.0
25042.bmp, 19.247534, 0.523972, 0.517654, 1.0
25043.bmp, 19.354607, 0.511139, 0.525497, 1.0
25044.bmp, 19.498775, 0.500000, 0.529419, 1.0
25045.bmp, 19.655790, 0.500000, 0.533340, 1.0
25046.bmp, 19.761129, 0.500000, 0.537262, 1.0
25047.bmp, 19.880852, 0.500000, 0.541183, 1.0
25048.bmp, 19.995335, 0.500000, 0.541183, 1.0
25049.bmp, 20.111029, 0.500000, 0.541183, 1.0
25050.bmp, 20.218895, 0.500000, 0.541183, 1.0
25051.bmp, 20.319191, 0.500000, 0.541183, 1.0
25052.bmp, 20.418682, 0.500000, 0.541183, 1.0
25053.bmp, 20.516891, 0.500000, 0.541183, 1.0
25054.bmp, 20.622347, 0.500000, 0.541183, 1.0
25055.bmp, 20.753344, 0.500000, 0.541183, 1.0
25056.bmp, 20.847721, 0.500000, 0.541183, 1.0
25057.bmp, 20.958851, 0.500000, 0.541183, 1.0
25058.bmp, 21.067343, 0.500000, 0.541183, 1.0
25059.bmp, 21.173882, 0.500000, 0.541183, 1.0
25060.bmp, 21.291765, 0.500000, 0.541183, 1.0
25061.bmp, 21.384207, 0.500000, 0.541183, 1.0
25062.bmp, 21.471174, 0.500000, 0.541183, 1.0
25063.bmp, 21.531776, 0.500000, 0.541183, 1.0
25064.bmp, 21.594353, 0.500000, 0.541183, 1.0
25065.bmp, 21.657743, 0.500000, 0.541183, 1.0
25066.bmp, 21.720896, 0.500000, 0.541183, 1.0
25067.bmp, 21.844282, 0.500000, 0.541183, 1.0
25068.bmp, 21.951231, 0.500000, 0.541183, 1.0
25069.bmp, 22.034977, 0.500000, 0.541183, 1.0
25070.bmp, 22.106405, 0.500000, 0.541183, 1.0
25071.bmp, 22.175348, 0.500000, 0.541183, 1.0
25072.bmp, 22.242907, 0.500000, 0.541183, 1.0
25073.bmp, 22.303759, 0.500000, 0.541183, 1.0
25074.bmp, 22.359968, 0.492050, 0.541183, 1.0
25075.bmp, 22.408873, 0.487762, 0.541183, 1.0
25076.bmp, 22.530119, 0.487442, 0.541183, 1.0
25077.bmp, 22.689013, 0.487442, 0.541183, 1.0
25078.bmp, 22.827221, 0.487442, 0.541183, 1.0
25079.bmp, 22.926321, 0.488419, 0.541183, 1.0
25080.bmp, 23.008461, 0.492386, 0.529419, 1.0
25081.bmp, 23.085533, 0.494034, 0.478439, 1.0
25082.bmp, 23.162975, 0.494690, 0.384323, 1.0
25083.bmp, 23.270773, 0.495026, 0.305893, 1.0
25084.bmp, 23.393738, 0.495026, 0.227463, 1.0
25085.bmp, 23.541676, 0.495682, 0.156876, 1.0
25086.bmp, 23.522568, 0.500000, 0.125504, 1.0
25087.bmp, 23.544189, 0.500000, 0.125504, 1.0
25088.bmp, 23.862951, 0.500000, 0.172562, 1.0
25089.bmp, 24.299759, 0.500000, 0.250992, 1.0
25090.bmp, 24.899555, 0.500000, 0.290207, 1.0
25091.bmp, 25.359629, 0.500000, 0.294128, 1.0
25092.bmp, 25.761259, 0.495026, 0.298050, 1.0
25093.bmp, 26.131725, 0.489410, 0.301971, 1.0
25094.bmp, 26.421434, 0.486450, 0.305893, 1.0
25095.bmp, 27.071423, 0.484131, 0.309814, 1.0
25096.bmp, 27.660940, 0.482819, 0.317657, 1.0
25097.bmp, 28.202929, 0.482819, 0.321579, 1.0
25098.bmp, 28.651119, 0.483810, 0.321579, 1.0
25099.bmp, 28.503227, 0.485779, 0.325500, 1.0
25100.bmp, 28.660521, 0.491394, 0.333344, 1.0
25101.bmp, 28.811190, 0.500000, 0.337265, 1.0
25102.bmp, 28.953779, 0.500000, 0.337265, 1.0
25103.bmp, 29.230394, 0.500000, 0.337265, 1.0
25104.bmp, 29.445702, 0.500000, 0.341187, 1.0
25105.bmp, 29.693138, 0.500000, 0.341187, 1.0
25106.bmp, 29.890556, 0.500000, 0.341187, 1.0
25107.bmp, 30.056620, 0.500000, 0.341187, 1.0
25108.bmp, 30.199692, 0.500000, 0.341187, 1.0
25109.bmp, 30.321814, 0.507431, 0.345108, 1.0
25110.bmp, 30.478661, 0.509796, 0.372559, 1.0
25111.bmp, 30.625782, 0.512833, 0.415695, 1.0
25112.bmp, 30.740017, 0.514511, 0.439224, 1.0
25113.bmp, 30.831076, 0.515533, 0.443146, 1.0
25114.bmp, 30.954489, 0.516541, 0.443146, 1.0
25115.bmp, 31.094042, 0.517227, 0.443146, 1.0
25116.bmp, 31.203621, 0.517227, 0.443146, 1.0
25117.bmp, 31.287930, 0.515869, 0.443146, 1.0
25118.bmp, 31.373978, 0.515533, 0.443146, 1.0
25119.bmp, 31.455296, 0.515533, 0.443146, 1.0
25120.bmp, 31.531754, 0.515869, 0.443146, 1.0
25121.bmp, 31.603315, 0.515533, 0.443146, 1.0
25122.bmp, 31.674057, 0.511810, 0.443146, 1.0
25123.bmp, 31.772196, 0.506073, 0.443146, 1.0
25124.bmp, 31.695667, 0.500000, 0.443146, 1.0
25125.bmp, 31.710085, 0.500000, 0.443146, 1.0
25126.bmp, 32.005505, 0.500000, 0.443146, 1.0
25127.bmp, 32.257210, 0.500000, 0.443146, 1.0
25128.bmp, 32.419559, 0.500000, 0.443146, 1.0
25129.bmp, 32.535717, 0.500000, 0.443146, 1.0
25130.bmp, 32.630905, 0.500000, 0.443146, 1.0
25131.bmp, 32.744030, 0.500000, 0.443146, 1.0
25132.bmp, 32.830177, 0.500000, 0.443146, 1.0
25133.bmp, 32.904575, 0.500000, 0.443146, 1.0
25134.bmp, 32.984367, 0.500000, 0.443146, 1.0
25135.bmp, 33.099297, 0.500000, 0.443146, 1.0
25136.bmp, 33.222118, 0.504379, 0.443146, 1.0
25137.bmp, 33.363903, 0.506073, 0.443146, 1.0
25138.bmp, 33.466793, 0.508438, 0.443146, 1.0
25139.bmp, 33.542225, 0.511139, 0.447067, 1.0
25140.bmp, 33.594044, 0.514175, 0.478439, 1.0
25141.bmp, 33.363255, 0.515198, 0.498047, 1.0
25142.bmp, 33.399216, 0.515198, 0.509811, 1.0
25143.bmp, 33.465122, 0.513168, 0.513733, 1.0
25144.bmp, 33.504372, 0.510132, 0.513733, 1.0
25145.bmp, 33.537029, 0.505737, 0.513733, 1.0
25146.bmp, 33.554935, 0.500000, 0.513733, 1.0
25147.bmp, 33.566853, 0.500000, 0.513733, 1.0
25148.bmp, 33.593658, 0.504379, 0.513733, 1.0
25149.bmp, 33.624561, 0.506073, 0.513733, 1.0
25150.bmp, 33.414215, 0.507431, 0.517654, 1.0
25151.bmp, 33.450359, 0.508774, 0.549026, 1.0
25152.bmp, 33.474796, 0.511475, 0.678436, 1.0
25153.bmp, 33.469341, 0.513504, 0.847061, 1.0
25154.bmp, 33.427010, 0.514175, 0.941177, 1.0
25155.bmp, 33.349991, 0.514175, 0.964706, 1.0
25156.bmp, 33.250370, 0.518570, 0.996078, 1.0
25157.bmp, 32.788834, 0.523972, 1.000000, 1.0
25158.bmp, 32.329800, 0.526001, 1.000000, 1.0
25159.bmp, 31.898479, 0.526001, 1.000000, 1.0
25160.bmp, 31.459856, 0.526001, 1.000000, 1.0
25161.bmp, 31.005726, 0.526001, 1.000000, 1.0
25162.bmp, 30.556650, 0.526337, 1.000000, 1.0
25163.bmp, 30.122059, 0.526337, 1.000000, 1.0
25164.bmp, 29.692505, 0.526337, 1.000000, 1.0
25165.bmp, 29.274309, 0.526337, 1.000000, 1.0
25166.bmp, 28.849222, 0.523972, 1.000000, 1.0
25167.bmp, 28.440763, 0.516876, 1.000000, 1.0
25168.bmp, 28.036833, 0.513840, 1.000000, 1.0
25169.bmp, 27.647797, 0.513168, 1.000000, 1.0
25170.bmp, 27.260017, 0.512833, 0.988235, 1.0
25171.bmp, 27.196617, 0.509445, 0.964706, 1.0
25172.bmp, 27.147360, 0.500000, 0.913727, 1.0
25173.bmp, 27.116184, 0.500000, 0.854904, 1.0
25174.bmp, 27.105700, 0.500000, 0.811768, 1.0
25175.bmp, 27.121998, 0.500000, 0.772552, 1.0
25176.bmp, 27.144449, 0.500000, 0.741180, 1.0
25177.bmp, 27.182915, 0.500000, 0.717651, 1.0
25178.bmp, 27.220373, 0.500000, 0.713730, 1.0
25179.bmp, 27.264154, 0.500000, 0.713730, 1.0
25180.bmp, 27.307549, 0.500000, 0.713730, 1.0
25181.bmp, 27.346924, 0.500000, 0.713730, 1.0
25182.bmp, 27.386984, 0.500000, 0.713730, 1.0
25183.bmp, 27.428602, 0.500000, 0.713730, 1.0
25184.bmp, 27.466661, 0.500000, 0.713730, 1.0
25185.bmp, 27.508410, 0.500000, 0.713730, 1.0
25186.bmp, 27.542351, 0.500000, 0.713730, 1.0
25187.bmp, 27.575630, 0.500000, 0.698044, 1.0
25188.bmp, 27.627975, 0.500000, 0.674515, 1.0
25189.bmp, 27.684252, 0.505066, 0.666672, 1.0
25190.bmp, 27.740330, 0.508438, 0.666672, 1.0
25191.bmp, 27.794296, 0.510803, 0.666672, 1.0
25192.bmp, 27.865376, 0.513840, 0.662750, 1.0
25193.bmp, 28.010483, 0.521957, 0.662750, 1.0
25194.bmp, 28.161753, 0.530396, 0.662750, 1.0
25195.bmp, 28.259193, 0.539856, 0.666672, 1.0
25196.bmp, 28.329639, 0.545258, 0.690201, 1.0
25197.bmp, 28.394796, 0.550323, 0.713730, 1.0
25198.bmp, 28.459394, 0.552017, 0.721573, 1.0
25199.bmp, 28.516838, 0.551346, 0.725494, 1.0
25200.bmp, 28.540257, 0.549316, 0.725494, 1.0
25201.bmp, 28.680145, 0.548294, 0.725494, 1.0
25202.bmp, 28.789349, 0.548294, 0.725494, 1.0
25203.bmp, 28.858780, 0.544922, 0.725494, 1.0
25204.bmp, 28.906937, 0.541199, 0.725494, 1.0
25205.bmp, 28.948997, 0.537155, 0.725494, 1.0
25206.bmp, 28.983784, 0.534454, 0.725494, 1.0
25207.bmp, 29.018297, 0.527023, 0.725494, 1.0
25208.bmp, 29.054052, 0.518234, 0.725494, 1.0
25209.bmp, 29.100521, 0.512833, 0.725494, 1.0
25210.bmp, 29.152193, 0.513840, 0.725494, 1.0
25211.bmp, 29.204050, 0.513840, 0.725494, 1.0
25212.bmp, 29.282202, 0.507767, 0.725494, 1.0
25213.bmp, 29.473362, 0.500000, 0.749023, 1.0
25214.bmp, 29.624693, 0.500000, 0.874512, 1.0
25215.bmp, 29.534351, 0.500000, 1.000000, 1.0
25216.bmp, 29.259323, 0.500000, 1.000000, 1.0
25217.bmp, 28.929470, 0.500000, 1.000000, 1.0
25218.bmp, 28.606760, 0.500000, 1.000000, 1.0
25219.bmp, 28.283571, 0.500000, 1.000000, 1.0
25220.bmp, 27.966173, 0.500000, 1.000000, 1.0
25221.bmp, 27.643539, 0.500000, 1.000000, 1.0
25222.bmp, 27.316090, 0.500000, 1.000000, 1.0
25223.bmp, 26.992109, 0.500000, 1.000000, 1.0
25224.bmp, 26.663872, 0.500000, 1.000000, 1.0
25225.bmp, 26.290682, 0.500000, 1.000000, 1.0
25226.bmp, 26.026787, 0.500000, 1.000000, 1.0
25227.bmp, 25.711683, 0.500000, 1.000000, 1.0
25228.bmp, 25.397358, 0.504715, 1.000000, 1.0
25229.bmp, 25.033232, 0.511475, 1.000000, 1.0
25230.bmp, 24.719236, 0.516876, 1.000000, 1.0
25231.bmp, 24.407825, 0.521957, 1.000000, 1.0
25232.bmp, 24.099257, 0.527023, 1.000000, 1.0
25233.bmp, 23.891735, 0.531754, 0.913727, 1.0
25234.bmp, 23.933592, 0.535126, 0.843140, 1.0
25235.bmp, 24.002352, 0.538162, 0.803925, 1.0
25236.bmp, 24.094564, 0.539520, 0.772552, 1.0
25237.bmp, 24.184780, 0.539520, 0.729416, 1.0
25238.bmp, 24.284515, 0.537491, 0.690201, 1.0
25239.bmp, 24.394257, 0.533096, 0.666672, 1.0
25240.bmp, 24.510349, 0.526337, 0.647064, 1.0
25241.bmp, 24.651329, 0.515198, 0.643143, 1.0
25242.bmp, 24.794727, 0.504379, 0.639221, 1.0
25243.bmp, 24.970228, 0.500000, 0.635300, 1.0
25244.bmp, 25.193689, 0.500000, 0.631378, 1.0
25245.bmp, 25.377508, 0.500000, 0.631378, 1.0
25246.bmp, 25.539122, 0.500000, 0.631378, 1.0
25247.bmp, 25.688097, 0.500000, 0.631378, 1.0
25248.bmp, 25.844666, 0.500000, 0.631378, 1.0
25249.bmp, 25.992443, 0.506744, 0.631378, 1.0
25250.bmp, 26.132095, 0.508438, 0.631378, 1.0
25251.bmp, 26.279673, 0.508102, 0.631378, 1.0
25252.bmp, 26.424742, 0.507080, 0.627457, 1.0
25253.bmp, 26.579884, 0.507431, 0.627457, 1.0
25254.bmp, 26.728462, 0.507431, 0.635300, 1.0
25255.bmp, 26.853827, 0.507431, 0.654907, 1.0
25256.bmp, 26.966686, 0.509445, 0.682358, 1.0
25257.bmp, 27.070530, 0.511475, 0.737259, 1.0
25258.bmp, 27.158358, 0.512497, 0.862747, 1.0
25259.bmp, 27.147409, 0.512497, 1.000000, 1.0
25260.bmp, 26.798466, 0.512497, 1.000000, 1.0
25261.bmp, 26.441053, 0.512833, 1.000000, 1.0
25262.bmp, 26.095371, 0.512833, 1.000000, 1.0
25263.bmp, 25.747990, 0.512833, 1.000000, 1.0
25264.bmp, 25.394896, 0.512833, 1.000000, 1.0
25265.bmp, 24.993612, 0.512833, 1.000000, 1.0
25266.bmp, 24.705347, 0.512833, 1.000000, 1.0
25267.bmp, 24.370958, 0.510132, 1.000000, 1.0
25268.bmp, 24.370958, 0.508438, 1.000000, 1.0
25269.bmp, 23.675732, 0.507767, 1.000000, 1.0
25270.bmp, 23.363272, 0.507431, 1.000000, 1.0
25271.bmp, 23.057226, 0.507431, 1.000000, 1.0
25272.bmp, 22.754972, 0.507431, 1.000000, 1.0
25273.bmp, 22.460209, 0.507431, 1.000000, 1.0
25274.bmp, 22.163902, 0.506409, 1.000000, 1.0
25275.bmp, 22.091581, 0.500000, 0.905884, 1.0
25276.bmp, 22.146952, 0.500000, 0.866669, 1.0
25277.bmp, 22.203537, 0.500000, 0.835297, 1.0
25278.bmp, 22.265932, 0.500000, 0.819611, 1.0
25279.bmp, 22.332203, 0.500000, 0.811768, 1.0
25280.bmp, 22.387728, 0.500000, 0.811768, 1.0
25281.bmp, 22.438822, 0.500000, 0.811768, 1.0
25282.bmp, 22.483168, 0.500000, 0.811768, 1.0
25283.bmp, 22.515244, 0.500000, 0.811768, 1.0
25284.bmp, 22.538097, 0.500000, 0.811768, 1.0
25285.bmp, 22.551458, 0.500000, 0.811768, 1.0
25286.bmp, 22.550505, 0.500000, 0.811768, 1.0
25287.bmp, 22.539230, 0.500000, 0.811768, 1.0
25288.bmp, 22.513212, 0.500000, 0.811768, 1.0
25289.bmp, 22.480139, 0.500000, 0.811768, 1.0
25290.bmp, 22.441486, 0.500000, 0.811768, 1.0
25291.bmp, 22.382162, 0.495361, 0.811768, 1.0
25292.bmp, 22.299456, 0.495361, 0.811768, 1.0
25293.bmp, 22.211800, 0.495361, 0.815689, 1.0
25294.bmp, 22.109604, 0.495361, 0.831375, 1.0
25295.bmp, 21.993992, 0.495026, 1.000000, 1.0
25296.bmp, 21.504446, 0.494690, 1.000000, 1.0
25297.bmp, 21.012358, 0.494034, 1.000000, 1.0
25298.bmp, 20.512669, 0.494034, 1.000000, 1.0
25299.bmp, 20.024502, 0.494370, 1.000000, 1.0
25300.bmp, 19.529127, 0.494690, 1.000000, 1.0
25301.bmp, 19.032021, 0.494370, 1.000000, 1.0
25302.bmp, 18.542700, 0.494690, 1.000000, 1.0
25303.bmp, 18.051142, 0.494690, 1.000000, 1.0
25304.bmp, 17.567070, 0.495026, 1.000000, 1.0
25305.bmp, 17.111588, 0.495361, 0.964706, 1.0
25306.bmp, 16.987658, 0.500000, 0.913727, 1.0
25307.bmp, 16.854567, 0.500000, 0.882355, 1.0
25308.bmp, 16.733707, 0.500000, 0.854904, 1.0
25309.bmp, 16.618923, 0.500000, 0.839218, 1.0
25310.bmp, 16.508121, 0.500000, 0.831375, 1.0
25311.bmp, 16.400948, 0.500000, 0.831375, 1.0
25312.bmp, 16.293325, 0.500000, 0.831375, 1.0
25313.bmp, 16.187748, 0.500000, 0.831375, 1.0
25314.bmp, 16.066637, 0.500000, 0.831375, 1.0
25315.bmp, 15.965148, 0.500000, 0.831375, 1.0
25316.bmp, 15.869076, 0.500000, 0.827454, 1.0
25317.bmp, 15.773032, 0.500000, 0.827454, 1.0
25318.bmp, 15.676436, 0.500000, 0.827454, 1.0
25319.bmp, 15.581057, 0.500000, 0.827454, 1.0
25320.bmp, 15.484979, 0.500000, 0.827454, 1.0
25321.bmp, 15.197690, 0.500000, 0.827454, 1.0
